Picked up JAVA_TOOL_OPTIONS: -javaagent:/usr/share/java/jayatanaag.jar 
Picked up _JAVA_OPTIONS: -Dawt.useSystemAAFontSettings=lcd                       -Dswing.aatext=true                       -Dsun.java2d.xrender=true
MB177 299044253470978050 373 10.942650 qlbaseline 1360132680
MB177 314305023049883648 374 10.942650 qlbaseline 1363771131
MB177 309647810498801666 375 10.942650 qlbaseline 1362660765
MB177 308111797687291904 376 10.942650 qlbaseline 1362294551
MB177 310506795581988864 377 10.942650 qlbaseline 1362865563
MB177 314441157599965184 378 10.942650 qlbaseline 1363803588
MB177 303611531768242176 379 10.942650 qlbaseline 1361221604
MB177 308307864592740354 380 10.942650 qlbaseline 1362341297
MB177 306652439921188865 381 10.942650 qlbaseline 1361946613
MB177 309706908267327490 382 10.942650 qlbaseline 1362674855
MB177 314356491379429376 383 10.942650 qlbaseline 1363783402
MB177 309709533876453376 384 10.942650 qlbaseline 1362675481
MB177 309709571629391873 385 10.942650 qlbaseline 1362675490
MB177 309709600997920768 386 10.942650 qlbaseline 1362675497
MB177 299084279726616576 387 10.942650 qlbaseline 1360142223
MB177 314811283969044480 388 10.942650 qlbaseline 1363891833
MB177 311743154762170369 389 10.936672 qlbaseline 1363160334
MB177 313984137826562048 390 10.936672 qlbaseline 1363694626
MB177 313989905015513088 391 10.936672 qlbaseline 1363696001
MB177 309657763582210048 392 10.936672 qlbaseline 1362663138
MB177 297592130921197569 393 10.936672 qlbaseline 1359786467
MB177 310295503332077568 394 10.936672 qlbaseline 1362815187
MB177 306247467308032000 395 10.936672 qlbaseline 1361850060
MB177 300585718923792384 396 10.936672 qlbaseline 1360500194
MB177 314417296208703489 397 10.936672 qlbaseline 1363797899
MB177 314406592349093888 398 10.936672 qlbaseline 1363795347
MB177 314406596539187201 399 10.936672 qlbaseline 1363795348
MB177 313685331436269570 400 10.936672 qlbaseline 1363623385
MB177 308620403151093762 401 10.936672 qlbaseline 1362415812
MB177 297265025515667456 402 10.936672 qlbaseline 1359708479
MB177 313768441557422081 403 10.936672 qlbaseline 1363643200
MB177 312761921868812288 404 10.936672 qlbaseline 1363403227
MB177 309556873827323904 405 10.936672 qlbaseline 1362639084
MB177 303075680059547650 406 10.936672 qlbaseline 1361093847
MB177 302579296789225473 407 10.936672 qlbaseline 1360975500
MB177 311551080800604161 408 10.936672 qlbaseline 1363114540
MB177 311539651326402560 409 10.936672 qlbaseline 1363111815
MB177 307169165603663873 410 10.936672 qlbaseline 1362069810
MB177 297641346880135168 411 10.936672 qlbaseline 1359798201
MB177 297451751739641856 412 10.936672 qlbaseline 1359752998
MB177 304520471016255488 413 10.936672 qlbaseline 1361438312
MB177 314338917233078272 414 10.936672 qlbaseline 1363779212
MB177 297964530569474049 415 10.936672 qlbaseline 1359875254
MB177 310478093976498176 416 10.936672 qlbaseline 1362858720
MB177 305614068650213376 417 10.936672 qlbaseline 1361699046
MB177 300650327990992896 418 10.936672 qlbaseline 1360515598
MB177 310469273342586880 419 10.936672 qlbaseline 1362856617
MB177 305896861204611073 420 10.936672 qlbaseline 1361766469
MB177 300607743230894082 421 10.936672 qlbaseline 1360505445
MB177 300612990301003776 422 10.936672 qlbaseline 1360506696
MB177 300609903293247488 423 10.936672 qlbaseline 1360505960
MB177 309076529529380865 424 10.936672 qlbaseline 1362524561
MB177 309222235460210689 425 10.936672 qlbaseline 1362559300
MB177 307393191743717376 426 10.936672 qlbaseline 1362123222
MB177 312105840440143872 427 10.936672 qlbaseline 1363246805
MB177 314626449380347904 428 10.936672 qlbaseline 1363847765
MB177 314627204321529856 429 10.936672 qlbaseline 1363847945
MB177 300740190941626369 430 10.936672 qlbaseline 1360537023
MB177 311489097401245697 431 10.936672 qlbaseline 1363099762
MB177 310690803901145088 432 10.936672 qlbaseline 1362909434
MB177 313712934150864896 433 10.936672 qlbaseline 1363629966
MB177 300151159669284864 434 10.936672 qlbaseline 1360396587
MB177 305622859911417857 435 10.936672 qlbaseline 1361701142
MB177 308224012096516098 436 10.936672 qlbaseline 1362321305
MB177 308219557707927553 437 10.936672 qlbaseline 1362320243
MB177 306146065793576961 438 10.936672 qlbaseline 1361825884
MB177 308821771690319872 439 10.936672 qlbaseline 1362463822
MB177 314639925679108096 440 10.936672 qlbaseline 1363850978
MB177 309684963652018176 441 10.936672 qlbaseline 1362669623
MB177 311409288163782656 442 10.936672 qlbaseline 1363080734
MB177 309018027398156289 443 10.936672 qlbaseline 1362510613
MB177 308375187387191296 444 10.936672 qlbaseline 1362357348
MB177 306146627830284289 445 10.936672 qlbaseline 1361826018
MB177 309539501003378688 446 10.936672 qlbaseline 1362634942
MB177 307459390439555073 447 10.936672 qlbaseline 1362139005
MB177 312941316411629569 448 10.936672 qlbaseline 1363445998
MB177 306546097524985856 449 10.936672 qlbaseline 1361921259
MB177 304193269145939968 450 10.936672 qlbaseline 1361360301
MB177 298344492564635648 451 10.936672 qlbaseline 1359965844
MB177 302597068055269376 452 10.936672 qlbaseline 1360979737
MB177 297953122079342592 453 10.936672 qlbaseline 1359872534
MB177 314105990771507201 454 10.936672 qlbaseline 1363723678
MB177 306128349053472768 455 10.936672 qlbaseline 1361821660
MB177 311645658153095169 456 10.936672 qlbaseline 1363137089
MB177 311033864397135872 457 10.936672 qlbaseline 1362991226
MB177 298437190910873601 458 10.936672 qlbaseline 1359987945
MB177 312923847164833793 459 10.936672 qlbaseline 1363441833
MB177 312923880706691073 460 10.936672 qlbaseline 1363441841
MB177 304647365464322048 461 10.936672 qlbaseline 1361468566
MB177 310697477013655553 462 10.936672 qlbaseline 1362911025
MB177 310806327595237379 463 10.936672 qlbaseline 1362936977
MB177 309964690166001664 464 10.936672 qlbaseline 1362736315
MB177 309963264102658048 465 10.936672 qlbaseline 1362735975
MB177 297756279185752067 466 10.936672 qlbaseline 1359825603
MB177 313229356048732160 467 10.936672 qlbaseline 1363514672
MB177 311873480197021696 468 10.936672 qlbaseline 1363191406
MB177 311873677304139776 469 10.936672 qlbaseline 1363191453
MB177 313808753029963776 470 10.936672 qlbaseline 1363652811
MB177 309245270581972992 471 10.936672 qlbaseline 1362564792
MB177 309245299921141761 472 10.936672 qlbaseline 1362564799
MB177 314020959642349568 473 10.936672 qlbaseline 1363703405
MB177 301009180066725888 474 10.936672 qlbaseline 1360601155
MB177 302565182947860481 475 10.936672 qlbaseline 1360972135
MB177 311137010733682690 476 10.936672 qlbaseline 1363015818
MB177 307379388289265665 477 10.936672 qlbaseline 1362119931
MB177 306109793435783168 478 10.936672 qlbaseline 1361817236
MB177 313896023917461504 479 10.936672 qlbaseline 1363673618
MB177 298198929256890370 480 10.936672 qlbaseline 1359931139
MB177 298192608428183553 481 10.936672 qlbaseline 1359929632
MB177 298394354471550976 482 10.936672 qlbaseline 1359977732
MB177 314765184336011264 483 10.936672 qlbaseline 1363880842
MB177 310494741139697665 484 10.936672 qlbaseline 1362862689
MB177 304225951166898176 485 10.936672 qlbaseline 1361368093
MB177 314861011612073984 486 10.936672 qlbaseline 1363903689
MB177 304623835448225793 487 10.936672 qlbaseline 1361462956
MB177 307620883734855680 488 10.936672 qlbaseline 1362177508
MB177 314319812199329792 489 10.936672 qlbaseline 1363774657
MB177 310511610647171072 490 10.936672 qlbaseline 1362866711
MB177 299027002319593472 491 10.936672 qlbaseline 1360128567
MB177 310561443168804864 492 10.936672 qlbaseline 1362878592
MB177 310561451561611264 493 10.936672 qlbaseline 1362878594
MB177 300718405714059264 494 10.936672 qlbaseline 1360531829
MB177 300719940829315072 495 10.936672 qlbaseline 1360532195
MB177 300714349859860481 496 10.936672 qlbaseline 1360530862
MB177 297729066570743808 497 10.936672 qlbaseline 1359819115
MB177 310359328064417792 498 10.936672 qlbaseline 1362830404
MB177 314850093863956480 499 10.936672 qlbaseline 1363901086
MB177 314850123203108864 500 10.936672 qlbaseline 1363901093
MB177 310631441899847681 501 10.936672 qlbaseline 1362895281
MB177 310276003991785473 502 10.936672 qlbaseline 1362810538
MB177 314260412457697281 503 10.936672 qlbaseline 1363760495
MB177 310993498419642368 504 10.936672 qlbaseline 1362981602
MB177 308041392070991873 505 10.936672 qlbaseline 1362277765
MB177 301574186357370880 506 10.936672 qlbaseline 1360735863
MB177 298047951106867200 507 10.936672 qlbaseline 1359895143
MB177 312944311165669376 508 10.936672 qlbaseline 1363446712
MB177 297467778183606272 509 10.936672 qlbaseline 1359756819
MB177 308891774624092160 510 10.936672 qlbaseline 1362480512
MB177 308242198581882882 511 10.936672 qlbaseline 1362325641
MB177 305016149672865794 512 10.936672 qlbaseline 1361556491
MB177 297610007023845376 513 10.936672 qlbaseline 1359790729
MB177 304347376255115265 514 10.936672 qlbaseline 1361397043
MB177 310102804398231553 515 10.936672 qlbaseline 1362769244
MB177 310322900500627456 516 10.936672 qlbaseline 1362821719
MB177 312693969928732673 517 10.936672 qlbaseline 1363387026
MB177 297837862609620992 518 10.936672 qlbaseline 1359845054
MB177 310334283862650880 519 10.936672 qlbaseline 1362824433
MB177 310718758912155648 520 10.936672 qlbaseline 1362916099
MB177 307437181620846592 521 10.936672 qlbaseline 1362133710
MB177 311459288486932480 522 10.936672 qlbaseline 1363092655
MB177 307551002465271809 523 10.936672 qlbaseline 1362160847
MB177 300594443067744256 524 10.936672 qlbaseline 1360502274
MB177 298317430952976384 525 10.936672 qlbaseline 1359959392
MB177 312503745676210177 526 10.936672 qlbaseline 1363341673
MB177 308277200048750592 527 10.936672 qlbaseline 1362333986
MB177 307359540876283905 528 10.936672 qlbaseline 1362115199
MB177 309234348618547200 529 10.936672 qlbaseline 1362562188
MB177 304351633473679361 530 10.936672 qlbaseline 1361398058
MB177 304351667040681984 531 10.936672 qlbaseline 1361398066
MB177 314664202298077184 532 10.936672 qlbaseline 1363856766
MB177 314091583328907265 533 10.936672 qlbaseline 1363720243
MB177 299381521679269888 534 10.936672 qlbaseline 1360213091
MB177 314129982186217473 535 10.936672 qlbaseline 1363729398
MB177 314128262496399361 536 10.936672 qlbaseline 1363728988
MB177 299222410727669760 537 10.936672 qlbaseline 1360175156
MB177 306015845233086464 538 10.936672 qlbaseline 1361794837
MB177 314739062223290368 539 10.936672 qlbaseline 1363874614
MB177 303860270793621505 540 10.936672 qlbaseline 1361280908
MB177 298232257213247488 541 10.936672 qlbaseline 1359939085
MB177 307803944141336576 542 10.936672 qlbaseline 1362221153
MB177 310551678812315648 543 10.936672 qlbaseline 1362876264
MB177 310083678388748288 544 10.936672 qlbaseline 1362764684
MB177 310083749691936768 545 10.936672 qlbaseline 1362764701
MB177 314008368316547072 546 10.936672 qlbaseline 1363700403
MB177 314008842285490177 547 10.936672 qlbaseline 1363700516
MB177 314012688487415811 548 10.936672 qlbaseline 1363701433
MB177 311174050611359744 549 10.936672 qlbaseline 1363024649
MB177 305936686125305856 550 10.936672 qlbaseline 1361775964
MB177 311165833986596865 551 10.936672 qlbaseline 1363022690
MB177 304150143320604672 552 10.936672 qlbaseline 1361350019
MB177 304142828471201792 553 10.936672 qlbaseline 1361348275
MB177 304144950759677952 554 10.936672 qlbaseline 1361348781
MB177 308270623384285184 555 10.936672 qlbaseline 1362332418
MB177 298257100054855680 556 10.936672 qlbaseline 1359945008
MB177 304540960170340353 557 10.936672 qlbaseline 1361443197
MB177 299973988069801984 558 10.936672 qlbaseline 1360354346
MB177 313916332703891456 559 10.936672 qlbaseline 1363678460
MB177 314470568047038464 560 10.936672 qlbaseline 1363810600
MB177 314475295036018689 561 10.936672 qlbaseline 1363811727
MB177 302713648718176256 562 10.936672 qlbaseline 1361007532
MB177 306498458641125376 563 10.936672 qlbaseline 1361909901
MB177 305090938294894592 564 10.936672 qlbaseline 1361574322
MB177 312996144361910273 565 10.936672 qlbaseline 1363459070
MB177 299152105799835648 566 10.936672 qlbaseline 1360158394
MB177 310302470070996992 567 10.936672 qlbaseline 1362816848
MB177 314381934002311168 568 10.936672 qlbaseline 1363789468
MB177 314386350604443649 569 10.936672 qlbaseline 1363790521
MB177 314386438684803072 570 10.936672 qlbaseline 1363790542
MB177 314376103932334080 571 10.936672 qlbaseline 1363788078
MB177 308309206778400770 572 10.936672 qlbaseline 1362341617
MB177 308309223547236353 573 10.936672 qlbaseline 1362341621
MB177 308309273878859777 574 10.936672 qlbaseline 1362341633
MB177 308309290685444096 575 10.936672 qlbaseline 1362341637
MB177 308309311627595776 576 10.936672 qlbaseline 1362341642
MB177 308309324214702080 577 10.936672 qlbaseline 1362341645
MB177 308309710094872576 578 10.936672 qlbaseline 1362341737
MB177 303611372376313856 579 10.936672 qlbaseline 1361221566
MB177 309701183017209857 580 10.936672 qlbaseline 1362673490
MB177 309091058598424576 581 10.936672 qlbaseline 1362528025
MB177 309813477122392064 582 10.936672 qlbaseline 1362700263
MB177 309813733000085505 583 10.936672 qlbaseline 1362700324
MB177 299773005414924289 584 10.936672 qlbaseline 1360306428
MB177 308149848400592896 585 10.936672 qlbaseline 1362303623
MB177 299839631938158593 586 10.936672 qlbaseline 1360322313
MB177 313752733909929985 587 10.936672 qlbaseline 1363639455
MB177 312880947827724288 588 10.936672 qlbaseline 1363431605
MB177 312886702383456256 589 10.936672 qlbaseline 1363432977
MB177 312564990894809088 590 10.936672 qlbaseline 1363356275
MB177 312565024436654080 591 10.936672 qlbaseline 1363356283
MB177 300689502773604353 592 10.936672 qlbaseline 1360524938
MB177 300690614285119488 593 10.936672 qlbaseline 1360525203
MB177 300685920829571072 594 10.936672 qlbaseline 1360524084
MB177 302500154450247681 595 10.936672 qlbaseline 1360956631
MB177 312729332126732290 596 10.936672 qlbaseline 1363395457
MB177 307808478200754176 597 10.936672 qlbaseline 1362222234
MB177 313705254384447490 598 10.936672 qlbaseline 1363628135
MB177 313368330109087744 599 10.936672 qlbaseline 1363547806
MB177 309711962412027904 600 10.936672 qlbaseline 1362676060
MB177 309722406199640065 601 10.936672 qlbaseline 1362678550
MB177 307183577223806976 602 10.936672 qlbaseline 1362073246
MB177 311435464815017984 603 10.936672 qlbaseline 1363086975
MB177 308802339475693568 604 10.926796 qlbaseline 1362459189
MB177 314485789163659266 605 10.926796 qlbaseline 1363814229
MB177 307487760716025858 606 10.926796 qlbaseline 1362145769
MB177 297660120563871744 607 10.926796 qlbaseline 1359802677
MB177 314080090948517888 608 10.926796 qlbaseline 1363717503
MB177 304838588007342080 609 10.926796 qlbaseline 1361514157
MB177 310252159394516992 610 10.926796 qlbaseline 1362804853
MB177 308821385843728384 611 10.926796 qlbaseline 1362463730
MB177 311444583219331072 612 10.926796 qlbaseline 1363089149
MB177 314782255157497856 613 10.926796 qlbaseline 1363884912
MB177 306461007713284097 614 10.926796 qlbaseline 1361900972
MB177 308345491698106369 615 10.926796 qlbaseline 1362350268
MB177 310180755546456064 616 10.926796 qlbaseline 1362787829
MB177 312284085747847169 617 10.926796 qlbaseline 1363289302
MB177 302851922346508289 618 10.926796 qlbaseline 1361040499
MB177 314867974177714176 619 10.926796 qlbaseline 1363905349
MB177 307206260019838976 620 10.926796 qlbaseline 1362078654
MB177 299267998638809091 621 10.926796 qlbaseline 1360186025
MB177 300679226758156288 622 10.926796 qlbaseline 1360522488
MB177 307517699674763266 623 10.926796 qlbaseline 1362152907
MB177 305193354805780480 624 10.926796 qlbaseline 1361598740
MB177 314663648628989952 625 10.926796 qlbaseline 1363856634
MB177 314097144992759808 626 10.926796 qlbaseline 1363721569
MB177 314123598455525376 627 10.926796 qlbaseline 1363727876
MB177 302540738544140288 628 10.926796 qlbaseline 1360966307
MB177 314723874648498176 629 10.926796 qlbaseline 1363870993
MB177 308956601803493376 630 10.926796 qlbaseline 1362495968
MB177 314013137240211456 631 10.926796 qlbaseline 1363701540
MB177 313956220572676096 632 10.926796 qlbaseline 1363687970
MB177 301426790130409472 633 10.926796 qlbaseline 1360700721
MB177 307157824180465664 634 10.926796 qlbaseline 1362067106
MB177 302301659034419200 635 10.926796 qlbaseline 1360909306
MB177 309665107833663488 636 10.461595 qlbaseline 1362664889
MB177 309665204306837504 637 10.461595 qlbaseline 1362664912
MB177 309665145569824768 638 10.455616 qlbaseline 1362664898
MB177 309665216881381377 639 10.455616 qlbaseline 1362664915
MB177 309665011339517953 640 10.455616 qlbaseline 1362664866
MB177 309656010392477696 641 10.453911 qlbaseline 1362662720
MB177 309654638834102273 642 10.453911 qlbaseline 1362662393
MB177 309654785655713792 643 10.453911 qlbaseline 1362662428
MB177 309655146365857792 644 10.453911 qlbaseline 1362662514
MB177 309657067348692993 645 10.453911 qlbaseline 1362662972
MB177 309396517175824384 646 10.078935 qlbaseline 1362600852
MB177 298117161313005569 647 10.077687 qlbaseline 1359911644
MB177 308529592296148992 648 10.077687 qlbaseline 1362394161
MB177 306669594607775744 649 10.077687 qlbaseline 1361950703
MB177 305218411598860289 650 10.075396 qlbaseline 1361604714
MB177 298187424268435456 651 10.075396 qlbaseline 1359928396
MB177 307115537232691201 652 10.075396 qlbaseline 1362057024
MB177 311580344463798272 653 10.073451 qlbaseline 1363121517
MB177 314331501728780288 654 10.073451 qlbaseline 1363777444
MB177 300608439455981568 655 10.073451 qlbaseline 1360505611
MB177 310327602348949504 656 10.073451 qlbaseline 1362822840
MB177 299185853207556096 657 10.070461 qlbaseline 1360166440
MB177 313976638427766785 658 10.070461 qlbaseline 1363692838
MB177 302836608955215873 659 10.070461 qlbaseline 1361036848
MB177 313947714503200768 660 10.070461 qlbaseline 1363685942
MB177 310313958273859584 661 10.070461 qlbaseline 1362819587
MB177 314392914690195456 662 10.070461 qlbaseline 1363792086
MB177 304108577776365569 663 10.070461 qlbaseline 1361340109
MB177 301355537281478656 664 10.065524 qlbaseline 1360683733
MB177 297977973343145984 665 10.065524 qlbaseline 1359878459
MB177 299717011477524481 666 10.065524 qlbaseline 1360293078
MB177 299467689435480064 667 10.065524 qlbaseline 1360233635
MB177 304024968512040960 668 9.795542 qlbaseline 1361320175
MB177 304030429487439872 669 9.789564 qlbaseline 1361321477
MB177 312198320636456961 670 9.779917 qlbaseline 1363268854
MB177 309694350512766976 671 9.779917 qlbaseline 1362671861
MB177 311978367144574976 672 9.779917 qlbaseline 1363216413
MB177 309702906871959553 673 9.779917 qlbaseline 1362673901
MB177 309653552509366272 674 9.775333 qlbaseline 1362662134
MB177 309658027840114688 675 9.775333 qlbaseline 1362663201
MB177 309740873728544768 676 9.775333 qlbaseline 1362682953
MB177 312130205126909952 677 9.775333 qlbaseline 1363252614
MB177 309687354417893379 678 9.775333 qlbaseline 1362670193
MB177 309671567057637376 679 9.775333 qlbaseline 1362666429
MB177 312176233439952896 680 9.775333 qlbaseline 1363263588
MB177 312206080103047170 681 9.771442 qlbaseline 1363270704
MB177 302602151526531072 682 9.771442 qlbaseline 1360980949
MB177 309662654144860160 683 9.765465 qlbaseline 1362664304
MB177 309669197267468288 684 9.765465 qlbaseline 1362665864
MB177 309649358201159680 685 9.765465 qlbaseline 1362661134
MB177 303884190905147393 686 9.399165 qlbaseline 1361286611
MB177 303884316734287872 687 9.399165 qlbaseline 1361286641
MB177 303890754995122177 688 8.941748 qlbaseline 1361288176
MB177 303919368516018176 689 8.941748 qlbaseline 1361294998
MB177 306297555669618688 690 8.726818 qlbaseline 1361862002
MB177 306297622765920256 691 8.726818 qlbaseline 1361862018
MB177 306297639555715072 692 8.726818 qlbaseline 1361862022
MB177 306297652121858048 693 8.726818 qlbaseline 1361862025
MB177 306432519992143872 694 8.726818 qlbaseline 1361894180
MB177 306382792311332864 695 8.726818 qlbaseline 1361882324
MB177 306297501135278080 696 8.726818 qlbaseline 1361861989
MB177 306297509540659201 697 8.726818 qlbaseline 1361861991
MB177 306297534681317376 698 8.726818 qlbaseline 1361861997
MB177 297584497283706880 699 8.717486 qlbaseline 1359784647
MB177 304283933242171392 700 8.709013 qlbaseline 1361381917
MB177 298908534207283201 701 8.709013 qlbaseline 1360100322
MB177 306849152799756288 702 8.703035 qlbaseline 1361993513
MB177 304567958934523904 703 8.703035 qlbaseline 1361449634
MB177 304582748042055680 704 8.655657 qlbaseline 1361453160
MB177 300437467067195393 705 8.265502 qlbaseline 1360464848
MB177 304520131265048576 706 8.259279 qlbaseline 1361438231
MB177 304017330684432384 707 8.259279 qlbaseline 1361318354
MB177 304517358838501377 708 8.253301 qlbaseline 1361437570
MB177 304517371417206784 709 8.253301 qlbaseline 1361437573
MB177 304517400773140483 710 8.253301 qlbaseline 1361437580
MB177 304517409161760768 711 8.253301 qlbaseline 1361437582
MB177 304517455282319361 712 8.253301 qlbaseline 1361437593
MB177 304516830368780288 713 8.253301 qlbaseline 1361437444
MB177 304516922643472384 714 8.253301 qlbaseline 1361437466
MB177 304516960358653952 715 8.253301 qlbaseline 1361437475
MB177 304516981330169856 716 8.253301 qlbaseline 1361437480
MB177 304516998119960576 717 8.253301 qlbaseline 1361437484
MB177 304517136548773888 718 8.253301 qlbaseline 1361437517
MB177 304517186851069952 719 8.253301 qlbaseline 1361437529
MB177 304517279155101696 720 8.253301 qlbaseline 1361437551
MB177 304016286302744577 721 8.253301 qlbaseline 1361318105
MB177 304016324051468289 722 8.253301 qlbaseline 1361318114
MB177 306090923287257088 723 8.253301 qlbaseline 1361812737
MB177 306090965221912576 724 8.253301 qlbaseline 1361812747
MB177 306094224187719680 725 8.253301 qlbaseline 1361813524
MB177 303983210038194178 726 8.253301 qlbaseline 1361310219
MB177 304547016745299969 727 8.253301 qlbaseline 1361444641
MB177 304547121632276480 728 8.253301 qlbaseline 1361444666
MB177 304549994722123777 729 8.253301 qlbaseline 1361445351
MB177 303916159886041091 730 8.055118 qlbaseline 1361294233
MB177 303883662410256384 731 8.053612 qlbaseline 1361286485
MB177 303882156642545664 732 8.053612 qlbaseline 1361286126
MB177 304842828440276992 733 8.053612 qlbaseline 1361515168
MB177 303900389294624768 734 8.053612 qlbaseline 1361290473
MB177 303884115399303169 735 8.051118 qlbaseline 1361286593
MB177 297474400985419776 736 8.051118 qlbaseline 1359758398
MB177 304154308281237504 737 8.046534 qlbaseline 1361351012
MB177 312128766493204480 738 8.042645 qlbaseline 1363252271
MB177 300274770015055873 739 8.042645 qlbaseline 1360426058
MB177 308278420595412993 740 8.042645 qlbaseline 1362334277
MB177 313713626223620096 741 8.036667 qlbaseline 1363630131
MB177 302391882699386882 742 8.036667 qlbaseline 1360930817
MB177 312678207751073792 743 8.036667 qlbaseline 1363383268
MB177 298686542275293184 744 8.036667 qlbaseline 1360047395
MB177 300716153377026049 745 8.036667 qlbaseline 1360531292
MB177 306348147364483072 746 8.036667 qlbaseline 1361874064
MB177 306327519773224960 747 8.036667 qlbaseline 1361869146
MB177 306865216979886080 748 8.036667 qlbaseline 1361997344
MB177 307350837657735169 749 8.026791 qlbaseline 1362113124
MB177 306533816632242176 750 8.026791 qlbaseline 1361918331
MB177 310624751984971776 751 7.908165 qlbaseline 1362893686
MB177 310099558006923264 752 7.615666 qlbaseline 1362768470
MB177 306091573404397569 753 7.605383 qlbaseline 1361812892
MB177 306089040040562689 754 7.603878 qlbaseline 1361812288
MB177 306089505595719680 755 7.603878 qlbaseline 1361812399
MB177 306088498966966272 756 7.603878 qlbaseline 1361812159
MB177 304276496749572098 757 7.601383 qlbaseline 1361380144
MB177 306141645005529088 758 7.601383 qlbaseline 1361824830
MB177 304922260152676352 759 7.601383 qlbaseline 1361534106
MB177 306183059575799809 760 7.601383 qlbaseline 1361834704
MB177 306130026787659776 761 7.601383 qlbaseline 1361822060
MB177 303922791084867584 762 7.601383 qlbaseline 1361295814
MB177 306104273765281795 763 7.601383 qlbaseline 1361815920
MB177 306091472732696576 764 7.601383 qlbaseline 1361812868
MB177 306085537805111297 765 7.601383 qlbaseline 1361811453
MB177 303865844990107648 766 7.601383 qlbaseline 1361282237
MB177 303953724060098560 767 7.601383 qlbaseline 1361303189
MB177 303869909291651073 768 7.601383 qlbaseline 1361283206
MB177 303883343647363073 769 7.596800 qlbaseline 1361286409
MB177 313682223461191681 770 7.596800 qlbaseline 1363622644
MB177 297638024999739392 771 7.596800 qlbaseline 1359797409
MB177 313720324506140673 772 7.596800 qlbaseline 1363631728
MB177 304279214654369793 773 7.596800 qlbaseline 1361380792
MB177 304183760675549184 774 7.596800 qlbaseline 1361358034
MB177 306131297640787969 775 7.596800 qlbaseline 1361822363
MB177 306118798644219904 776 7.596800 qlbaseline 1361819383
MB177 306117229957754881 777 7.596800 qlbaseline 1361819009
MB177 303931494248902656 778 7.596800 qlbaseline 1361297889
MB177 304321795220205568 779 7.596800 qlbaseline 1361390944
MB177 306079141495713792 780 7.596800 qlbaseline 1361809928
MB177 304598237585747969 781 7.596800 qlbaseline 1361456853
MB177 313015408821141504 782 7.596800 qlbaseline 1363463663
MB177 303953900237635585 783 7.596800 qlbaseline 1361303231
MB177 313208300651024384 784 7.596800 qlbaseline 1363509652
MB177 304257723011321856 785 7.596800 qlbaseline 1361375668
MB177 303900619998126080 786 7.596800 qlbaseline 1361290528
MB177 306294275723894785 787 7.596800 qlbaseline 1361861220
MB177 303890788553719808 788 7.592910 qlbaseline 1361288184
MB177 313316060709388288 789 7.592910 qlbaseline 1363535344
MB177 306090604532748288 790 7.592910 qlbaseline 1361812661
MB177 306093460836982785 791 7.592910 qlbaseline 1361813342
MB177 306072745148563456 792 7.592910 qlbaseline 1361808403
MB177 304544504348819456 793 7.592910 qlbaseline 1361444042
MB177 307579116868227072 794 7.592910 qlbaseline 1362167550
MB177 300442076582133761 795 7.586932 qlbaseline 1360465947
MB177 306116395282886656 796 7.586932 qlbaseline 1361818810
MB177 304067410665799681 797 7.586932 qlbaseline 1361330294
MB177 306106840658366464 798 7.586932 qlbaseline 1361816532
MB177 306112490394238976 799 7.586932 qlbaseline 1361817879
MB177 304242929730457604 800 7.586932 qlbaseline 1361372141
MB177 304901901030395904 801 7.586932 qlbaseline 1361529252
MB177 306087232312320003 802 7.586932 qlbaseline 1361811857
MB177 306090529026879488 803 7.586932 qlbaseline 1361812643
MB177 306090956850073602 804 7.586932 qlbaseline 1361812745
MB177 299365079982411776 805 7.586932 qlbaseline 1360209171
MB177 313560139846270976 806 7.586932 qlbaseline 1363593537
MB177 303860803470241792 807 7.586932 qlbaseline 1361281035
MB177 304117914309623808 808 7.586932 qlbaseline 1361342335
MB177 303874871136505856 809 7.586932 qlbaseline 1361284389
MB177 303875491914448897 810 7.586932 qlbaseline 1361284537
MB177 303876842467770368 811 7.586932 qlbaseline 1361284859
MB177 307631491138072576 812 7.577056 qlbaseline 1362180037
MB177 313756148077563904 813 7.348757 qlbaseline 1363640269
MB177 309139653791993856 814 7.220315 qlbaseline 1362539611
MB177 308681619047325699 815 7.210443 qlbaseline 1362430407
MB177 309147534914371584 816 6.532675 qlbaseline 1362541490
MB177 309775170552352769 817 6.531434 qlbaseline 1362691130
MB177 313976420315566080 818 6.530186 qlbaseline 1363692786
MB177 301942593032445952 819 6.530186 qlbaseline 1360823698
MB177 301314013692833792 820 6.530186 qlbaseline 1360673833
MB177 309952627351883778 821 6.530186 qlbaseline 1362733439
MB177 301038158513053696 822 6.530186 qlbaseline 1360608064
MB177 311053242073231360 823 6.530186 qlbaseline 1362995846
MB177 305468966703337473 824 6.530186 qlbaseline 1361664451
MB177 313686786859753472 825 6.527894 qlbaseline 1363623732
MB177 309736201269690368 826 6.527894 qlbaseline 1362681839
MB177 308399782777454592 827 6.527894 qlbaseline 1362363212
MB177 304758812345245696 828 6.527894 qlbaseline 1361495137
MB177 298116255334936576 829 6.527894 qlbaseline 1359911428
MB177 314134872748851200 830 6.527894 qlbaseline 1363730564
MB177 311229876831150080 831 6.527894 qlbaseline 1363037959
MB177 304827976397254656 832 6.527894 qlbaseline 1361511627
MB177 298150002721714176 833 6.527894 qlbaseline 1359919474
MB177 312566354043617280 834 6.527894 qlbaseline 1363356600
