Picked up JAVA_TOOL_OPTIONS: -javaagent:/usr/share/java/jayatanaag.jar 
Picked up _JAVA_OPTIONS: -Dawt.useSystemAAFontSettings=lcd                       -Dswing.aatext=true                       -Dsun.java2d.xrender=true
MB126 306182128423538689 561 4.401318 qlbaseline 1361834482
MB126 312015256044072960 562 4.401318 qlbaseline 1363225208
MB126 312006703841431554 563 4.401318 qlbaseline 1363223169
MB126 297954711712194560 564 4.401318 qlbaseline 1359872913
MB126 299247446545035264 565 4.401318 qlbaseline 1360181125
MB126 312964951310483457 566 4.401318 qlbaseline 1363451633
MB126 303240566555164672 567 4.401318 qlbaseline 1361133159
MB126 305234408665915392 568 4.401318 qlbaseline 1361608528
MB126 305417376797716481 569 4.401318 qlbaseline 1361652151
MB126 305409344705540097 570 4.401318 qlbaseline 1361650236
MB126 305413195051458560 571 4.401318 qlbaseline 1361651154
MB126 304012024906674178 572 4.401318 qlbaseline 1361317089
MB126 302032485380931585 573 4.401318 qlbaseline 1360845130
MB126 298205904397008896 574 4.401318 qlbaseline 1359932802
MB126 297982608015507456 575 4.401318 qlbaseline 1359879564
MB126 306457312506294272 576 4.401318 qlbaseline 1361900091
MB126 313645800125235200 577 4.401318 qlbaseline 1363613960
MB126 313639579968225280 578 4.401318 qlbaseline 1363612477
MB126 313640712438697984 579 4.401318 qlbaseline 1363612747
MB126 310857972077174784 580 4.401318 qlbaseline 1362949290
MB126 302342880645754880 581 4.401318 qlbaseline 1360919134
MB126 308340051694211072 582 4.401318 qlbaseline 1362348971
MB126 298570980815695872 583 4.401318 qlbaseline 1360019843
MB126 298575837823901696 584 4.401318 qlbaseline 1360021001
MB126 311372701237387264 585 4.401318 qlbaseline 1363072011
MB126 304407803622219777 586 4.401318 qlbaseline 1361411450
MB126 304395950502326272 587 4.401318 qlbaseline 1361408624
MB126 304395971482247169 588 4.401318 qlbaseline 1361408629
MB126 312923402539249666 589 4.401318 qlbaseline 1363441727
MB126 303545601507856384 590 4.401318 qlbaseline 1361205886
MB126 314199796359516161 591 4.401318 qlbaseline 1363746043
MB126 311238831665995776 592 4.401318 qlbaseline 1363040094
MB126 304764000674119680 593 4.401318 qlbaseline 1361496374
MB126 304762209727299584 594 4.401318 qlbaseline 1361495947
MB126 310437421798014976 595 4.401318 qlbaseline 1362849023
MB126 311209316348731392 596 4.401318 qlbaseline 1363033057
MB126 313235320349028352 597 4.401318 qlbaseline 1363516094
MB126 298887629766799360 598 4.401318 qlbaseline 1360095338
MB126 303919829893668865 599 4.401318 qlbaseline 1361295108
MB126 304772921954562050 600 4.401318 qlbaseline 1361498501
MB126 304772934533259265 601 4.401318 qlbaseline 1361498504
MB126 304772972302970881 602 4.401318 qlbaseline 1361498513
MB126 304773412692303872 603 4.401318 qlbaseline 1361498618
MB126 304773794369794048 604 4.401318 qlbaseline 1361498709
MB126 304774889087307776 605 4.401318 qlbaseline 1361498970
MB126 304775052665184257 606 4.401318 qlbaseline 1361499009
MB126 304776730407743488 607 4.401318 qlbaseline 1361499409
MB126 304772846461259776 608 4.401318 qlbaseline 1361498483
MB126 307992197070987265 609 4.401318 qlbaseline 1362266036
MB126 305547035292073984 610 4.401318 qlbaseline 1361683064
MB126 305555394556739585 611 4.401318 qlbaseline 1361685057
MB126 302908365078659073 612 4.401318 qlbaseline 1361053956
MB126 313813563888242688 613 4.401318 qlbaseline 1363653958
MB126 306536832341000192 614 4.401318 qlbaseline 1361919050
MB126 304076487143854083 615 4.401318 qlbaseline 1361332458
MB126 300746297873399809 616 4.401318 qlbaseline 1360538479
MB126 306413444297523200 617 4.401318 qlbaseline 1361889632
MB126 307120851394916352 618 4.401318 qlbaseline 1362058291
MB126 307047950197084161 619 4.401318 qlbaseline 1362040910
MB126 308439767090089986 620 4.401318 qlbaseline 1362372745
MB126 298098702172704769 621 4.401318 qlbaseline 1359907243
MB126 303651423801995264 622 4.401318 qlbaseline 1361231115
MB126 314532379492487168 623 4.401318 qlbaseline 1363825337
MB126 309041469354803201 624 4.401318 qlbaseline 1362516202
MB126 307933325841010688 625 4.401318 qlbaseline 1362252000
MB126 307463882547548161 626 4.401318 qlbaseline 1362140076
MB126 312142431523049472 627 4.401318 qlbaseline 1363255529
MB126 306761315677003776 628 4.401318 qlbaseline 1361972571
MB126 306755758228402176 629 4.401318 qlbaseline 1361971246
MB126 303657782354259968 630 4.401318 qlbaseline 1361232631
MB126 310491444441907200 631 4.401318 qlbaseline 1362861903
MB126 310489229857796096 632 4.401318 qlbaseline 1362861375
MB126 306775559516594176 633 4.401318 qlbaseline 1361975967
MB126 306771285512450048 634 4.401318 qlbaseline 1361974948
MB126 303715659584516096 635 4.401318 qlbaseline 1361246430
MB126 306808166035881984 636 4.401318 qlbaseline 1361983741
MB126 298032700592365568 637 4.401318 qlbaseline 1359891507
MB126 310940968973111296 638 4.401318 qlbaseline 1362969078
MB126 299056681189535744 639 4.401318 qlbaseline 1360135643
MB126 307618274877775872 640 4.401318 qlbaseline 1362176886
MB126 310736328876761088 641 4.401318 qlbaseline 1362920288
MB126 314316192485617664 642 4.401318 qlbaseline 1363773794
MB126 298614547034554369 643 4.401318 qlbaseline 1360030230
MB126 306587868598513664 644 4.401318 qlbaseline 1361931218
MB126 308300423926784000 645 4.401318 qlbaseline 1362339523
MB126 298966730166919169 646 4.401318 qlbaseline 1360114197
MB126 305133959250059264 647 4.401318 qlbaseline 1361584579
MB126 305129546871623680 648 4.401318 qlbaseline 1361583527
MB126 298937789465128960 649 4.401318 qlbaseline 1360107297
MB126 306842496418324482 650 4.401318 qlbaseline 1361991926
MB126 306820329538465793 651 4.401318 qlbaseline 1361986641
MB126 306846887867203584 652 4.401318 qlbaseline 1361992973
MB126 306846816559841280 653 4.401318 qlbaseline 1361992956
MB126 308586110542561282 654 4.401318 qlbaseline 1362407636
MB126 306164579438833664 655 4.401318 qlbaseline 1361830298
MB126 306981856367230977 656 4.401318 qlbaseline 1362025152
MB126 299725928567799810 657 4.401318 qlbaseline 1360295204
MB126 306215200502202369 658 4.401318 qlbaseline 1361842367
MB126 304961288180727810 659 4.401318 qlbaseline 1361543411
MB126 297731457311444993 660 4.401318 qlbaseline 1359819685
MB126 297729171411574784 661 4.401318 qlbaseline 1359819140
MB126 300821459792715776 662 4.401318 qlbaseline 1360556399
MB126 307585651610632192 663 4.401318 qlbaseline 1362169108
MB126 305560100565835776 664 4.401318 qlbaseline 1361686179
MB126 314166606852923392 665 4.401318 qlbaseline 1363738130
MB126 305736009675579393 666 4.401318 qlbaseline 1361728119
MB126 305738723369304065 667 4.401318 qlbaseline 1361728766
MB126 303209054770184193 668 4.401318 qlbaseline 1361125646
MB126 310968454255611904 669 4.401318 qlbaseline 1362975631
MB126 304423284806676480 670 4.401318 qlbaseline 1361415141
MB126 298171246867255297 671 4.401318 qlbaseline 1359924539
MB126 298169309098803201 672 4.401318 qlbaseline 1359924077
MB126 298165173498306561 673 4.401318 qlbaseline 1359923091
MB126 307203047166193664 674 4.401318 qlbaseline 1362077888
MB126 310915614397042690 675 4.401318 qlbaseline 1362963033
MB126 310281888608694272 676 4.401318 qlbaseline 1362811941
MB126 313457962389762048 677 4.401318 qlbaseline 1363569176
MB126 304582592840204288 678 4.401318 qlbaseline 1361453123
MB126 304583431684251648 679 4.401318 qlbaseline 1361453323
MB126 310263232357085184 680 4.401318 qlbaseline 1362807493
MB126 310264050246365184 681 4.401318 qlbaseline 1362807688
MB126 309674582774804480 682 4.401318 qlbaseline 1362667148
MB126 308240118215479296 683 4.401318 qlbaseline 1362325145
MB126 305539661697261569 684 4.401318 qlbaseline 1361681306
MB126 305025049952399360 685 4.401318 qlbaseline 1361558613
MB126 305520476946583552 686 4.401318 qlbaseline 1361676732
MB126 305536591500292098 687 4.401318 qlbaseline 1361680574
MB126 303512999182860288 688 4.401318 qlbaseline 1361198112
MB126 308089077117362176 689 4.401318 qlbaseline 1362289134
MB126 310111977366233088 690 4.401318 qlbaseline 1362771431
MB126 309903633678495747 691 4.401318 qlbaseline 1362721758
MB126 300351353807577089 692 4.401318 qlbaseline 1360444317
MB126 297940828565934080 693 4.401318 qlbaseline 1359869603
MB126 299264760610947072 694 4.401318 qlbaseline 1360185253
MB126 309820397740761088 695 4.401318 qlbaseline 1362701913
MB126 313558667641372672 696 4.401318 qlbaseline 1363593186
MB126 309824516543098880 697 4.401318 qlbaseline 1362702895
MB126 299389042032775168 698 4.401318 qlbaseline 1360214884
MB126 300678303973535745 699 4.401318 qlbaseline 1360522268
MB126 305029978297352194 700 4.401318 qlbaseline 1361559788
MB126 306902189761257472 701 4.401318 qlbaseline 1362006158
MB126 297834280648859648 702 4.401318 qlbaseline 1359844200
MB126 303989975421157378 703 4.401318 qlbaseline 1361311832
MB126 310334137041055744 704 4.401318 qlbaseline 1362824398
MB126 306918333612171264 705 4.401318 qlbaseline 1362010007
MB126 306928408359759872 706 4.401318 qlbaseline 1362012409
MB126 306923257754427394 707 4.401318 qlbaseline 1362011181
MB126 306926239904579584 708 4.401318 qlbaseline 1362011892
MB126 305036269728178176 709 4.401318 qlbaseline 1361561288
MB126 308704868045058048 710 4.401318 qlbaseline 1362435950
MB126 298455822005063680 711 4.401318 qlbaseline 1359992387
MB126 312300128977428480 712 4.401318 qlbaseline 1363293127
MB126 298906227335913472 713 4.401318 qlbaseline 1360099772
MB126 298903983391641600 714 4.401318 qlbaseline 1360099237
MB126 301146266694459392 715 4.401318 qlbaseline 1360633839
MB126 313345823511568384 716 4.401318 qlbaseline 1363542440
MB126 312389857739669504 717 4.401318 qlbaseline 1363314520
MB126 301826113037008897 718 4.401318 qlbaseline 1360795927
MB126 313039513469456384 719 4.401318 qlbaseline 1363469410
MB126 307509197828943872 720 4.401318 qlbaseline 1362150880
MB126 306992329527529472 721 4.401318 qlbaseline 1362027649
MB126 305186761364103168 722 4.401318 qlbaseline 1361597168
MB126 307498032574894081 723 4.401318 qlbaseline 1362148218
MB126 306364404495167489 724 4.401318 qlbaseline 1361877940
MB126 305866087621353473 725 4.401318 qlbaseline 1361759132
MB126 313791401198514177 726 4.401318 qlbaseline 1363648674
MB126 303527599546695680 727 4.401318 qlbaseline 1361201593
MB126 308285504787451905 728 4.401318 qlbaseline 1362335966
MB126 297893139354644480 729 4.401318 qlbaseline 1359858233
MB126 301068474917203968 730 4.401318 qlbaseline 1360615292
MB126 304123463348654081 731 4.401318 qlbaseline 1361343658
MB126 301206765314379776 732 4.401318 qlbaseline 1360648263
MB126 310150137152421888 733 4.401318 qlbaseline 1362780529
MB126 307556366950752256 734 4.401318 qlbaseline 1362162126
MB126 311938290569854977 735 4.401318 qlbaseline 1363206858
MB126 307335423615725569 736 4.401318 qlbaseline 1362109449
MB126 311493409116389376 737 4.401318 qlbaseline 1363100790
MB126 306312944550023168 738 4.401318 qlbaseline 1361865671
MB126 306314127364743168 739 4.401318 qlbaseline 1361865953
MB126 313773399220568065 740 4.401318 qlbaseline 1363644382
MB126 303861172569010177 741 4.401318 qlbaseline 1361281123
MB126 302241152000724993 742 4.401318 qlbaseline 1360894880
MB126 301095083573379072 743 4.401318 qlbaseline 1360621636
MB126 301095284937744386 744 4.401318 qlbaseline 1360621684
MB126 301407538279231488 745 4.401318 qlbaseline 1360696131
MB126 298295079485972480 746 4.401318 qlbaseline 1359954063
MB126 308948041237405697 747 4.401318 qlbaseline 1362493927
MB126 312434673882128384 748 4.401318 qlbaseline 1363325205
MB126 312432358613737472 749 4.401318 qlbaseline 1363324653
MB126 306912721637613568 750 4.401318 qlbaseline 1362008669
MB126 309559688192745472 751 4.401318 qlbaseline 1362639755
MB126 313963191497547776 752 4.401318 qlbaseline 1363689632
MB126 298258219925639168 753 4.401318 qlbaseline 1359945275
MB126 299636703113658371 754 4.401318 qlbaseline 1360273931
MB126 299624321515671552 755 4.401318 qlbaseline 1360270979
MB126 311529308181118976 756 4.401318 qlbaseline 1363109349
MB126 297771600986636288 757 4.401318 qlbaseline 1359829256
MB126 304046707593842688 758 4.401318 qlbaseline 1361325358
MB126 299969084941029376 759 4.401318 qlbaseline 1360353177
MB126 304025736073863169 760 4.401318 qlbaseline 1361320358
MB126 305100136386789376 761 4.401318 qlbaseline 1361576515
MB126 305101503746682880 762 4.401318 qlbaseline 1361576841
MB126 309510136685277184 763 4.401318 qlbaseline 1362627941
MB126 299548580786626560 764 4.401318 qlbaseline 1360252921
MB126 310308463735603202 765 4.401318 qlbaseline 1362818277
MB126 297527832253460480 766 4.401318 qlbaseline 1359771137
MB126 302969857782194176 767 4.401318 qlbaseline 1361068617
MB126 308309387129257987 768 4.401318 qlbaseline 1362341660
MB126 313209445708599297 769 4.401318 qlbaseline 1363509925
MB126 301788796305936384 770 4.401318 qlbaseline 1360787030
MB126 308627852264353792 771 4.401318 qlbaseline 1362417588
MB126 303182173446483968 772 4.401318 qlbaseline 1361119237
MB126 310647069872373760 773 4.401318 qlbaseline 1362899007
MB126 309810096509181952 774 4.401318 qlbaseline 1362699457
MB126 299618499834302464 775 4.401318 qlbaseline 1360269591
MB126 306742567142301696 776 4.401318 qlbaseline 1361968101
MB126 306746266510061568 777 4.401318 qlbaseline 1361968983
MB126 306287329964855296 778 4.401318 qlbaseline 1361859564
MB126 299773571641798656 779 4.401318 qlbaseline 1360306563
MB126 312451488838471680 780 4.401318 qlbaseline 1363329214
MB126 312455918002515968 781 4.401318 qlbaseline 1363330270
MB126 301226294002216960 782 4.401318 qlbaseline 1360652919
MB126 312449026782027777 783 4.401318 qlbaseline 1363328627
MB126 314355543449948161 784 4.401318 qlbaseline 1363783176
MB126 302940686418853888 785 4.401318 qlbaseline 1361061662
MB126 302940824826683393 786 4.401318 qlbaseline 1361061695
MB126 306517974725058562 787 4.401318 qlbaseline 1361914554
MB126 302942112461238273 788 4.401318 qlbaseline 1361062002
MB126 298826745258311680 789 4.401318 qlbaseline 1360080822
MB126 298830805365575681 790 4.401318 qlbaseline 1360081790
MB126 309144439501234176 791 4.401318 qlbaseline 1362540752
MB126 311691988439298048 792 4.401318 qlbaseline 1363148135
MB126 311689383780683776 793 4.401318 qlbaseline 1363147514
MB126 301892563395309569 794 4.401318 qlbaseline 1360811770
MB126 310596025188503552 795 4.401318 qlbaseline 1362886837
MB126 311969299046731777 796 4.401318 qlbaseline 1363214251
MB126 301901379809710081 797 4.401318 qlbaseline 1360813872
MB126 304121554952921088 798 4.401318 qlbaseline 1361343203
MB126 312890930237669376 799 4.401318 qlbaseline 1363433985
MB126 300419750327099392 800 4.401318 qlbaseline 1360460624
MB126 300682766750724096 801 4.401318 qlbaseline 1360523332
MB126 313161790018179072 802 4.401318 qlbaseline 1363498563
MB126 306445966918160384 803 4.401318 qlbaseline 1361897386
MB126 297236063854948352 804 4.401318 qlbaseline 1359701574
MB126 297807978185252864 805 4.401318 qlbaseline 1359837929
MB126 297808028504305664 806 4.401318 qlbaseline 1359837941
MB126 302072998163271680 807 4.401318 qlbaseline 1360854789
MB126 307662214431662080 808 4.401318 qlbaseline 1362187362
MB126 298135154885533696 809 4.401318 qlbaseline 1359915934
MB126 307285658173591552 810 4.401318 qlbaseline 1362097584
MB126 307179215164428288 811 4.401318 qlbaseline 1362072206
MB126 311289394009096193 812 4.401318 qlbaseline 1363052149
MB126 301161072562409472 813 4.401318 qlbaseline 1360637369
MB126 301162184052981761 814 4.401318 qlbaseline 1360637634
MB126 305483416114192384 815 4.401318 qlbaseline 1361667896
MB126 311849975288049664 816 4.400071 qlbaseline 1363185802
MB126 311849279033573378 817 4.400071 qlbaseline 1363185636
MB126 313004193222914048 818 4.400071 qlbaseline 1363460989
MB126 313004331639136257 819 4.400071 qlbaseline 1363461022
MB126 304756790669746176 820 4.400071 qlbaseline 1361494655
MB126 304744740455325696 821 4.400071 qlbaseline 1361491782
MB126 301642809352531968 822 4.400071 qlbaseline 1360752224
MB126 304462098858127361 823 4.400071 qlbaseline 1361424395
MB126 304456595964841984 824 4.400071 qlbaseline 1361423083
MB126 303811751051403264 825 4.400071 qlbaseline 1361269340
MB126 308208841294749697 826 4.400071 qlbaseline 1362317688
MB126 307421163582279681 827 4.400071 qlbaseline 1362129891
MB126 303196375364038657 828 4.400071 qlbaseline 1361122623
MB126 303201203033108480 829 4.400071 qlbaseline 1361123774
MB126 297594907525263361 830 4.400071 qlbaseline 1359787129
MB126 302955722973511681 831 4.400071 qlbaseline 1361065247
MB126 302951683854569472 832 4.400071 qlbaseline 1361064284
MB126 306945466564747265 833 4.400071 qlbaseline 1362016476
MB126 312059967316312065 834 4.400071 qlbaseline 1363235868
MB126 312059371729326080 835 4.400071 qlbaseline 1363235726
MB126 303895641355059200 836 4.400071 qlbaseline 1361289341
MB126 305827818783244289 837 4.400071 qlbaseline 1361750008
MB126 312193622999195649 838 4.400071 qlbaseline 1363267734
MB126 305854276465463297 839 4.400071 qlbaseline 1361756316
MB126 303968026645110784 840 4.400071 qlbaseline 1361306599
MB126 303964478276501504 841 4.400071 qlbaseline 1361305753
MB126 306972498891767809 842 4.400071 qlbaseline 1362022921
MB126 306975036416331776 843 4.400071 qlbaseline 1362023526
MB126 309352778965331968 844 4.400071 qlbaseline 1362590424
MB126 306298428076482560 845 4.400071 qlbaseline 1361862210
MB126 306302056174596096 846 4.400071 qlbaseline 1361863075
MB126 297262567682883584 847 4.400071 qlbaseline 1359707893
MB126 313758995997401089 848 4.400071 qlbaseline 1363640948
MB126 313765249679503360 849 4.400071 qlbaseline 1363642439
MB126 313767330071080960 850 4.400071 qlbaseline 1363642935
MB126 301354446766612480 851 4.400071 qlbaseline 1360683473
MB126 301354736173604865 852 4.400071 qlbaseline 1360683542
MB126 309548787179855872 853 4.400071 qlbaseline 1362637156
MB126 309549978383159296 854 4.400071 qlbaseline 1362637440
MB126 309437768143089665 855 4.400071 qlbaseline 1362610687
MB126 307481830003728384 856 4.400071 qlbaseline 1362144355
MB126 311546097967452160 857 4.400071 qlbaseline 1363113352
MB126 313317142860795904 858 4.400071 qlbaseline 1363535602
MB126 306784904425906176 859 4.400071 qlbaseline 1361978195
MB126 297381115499528192 860 4.400071 qlbaseline 1359736157
MB126 309737077883428864 861 4.400071 qlbaseline 1362682048
MB126 313069368542117888 862 4.400071 qlbaseline 1363476528
MB126 297452666106286081 863 4.400071 qlbaseline 1359753216
MB126 311951255180292096 864 4.400071 qlbaseline 1363209949
MB126 314342520131817472 865 4.400071 qlbaseline 1363780071
MB126 306893931185065985 866 4.400071 qlbaseline 1362004189
MB126 300635937342369792 867 4.400071 qlbaseline 1360512167
MB126 313678188544946176 868 4.400071 qlbaseline 1363621682
MB126 310471412420853760 869 4.400071 qlbaseline 1362857127
MB126 297197581119913984 870 4.400071 qlbaseline 1359692399
MB126 305614035125153792 871 4.400071 qlbaseline 1361699038
MB126 300618832962281473 872 4.400071 qlbaseline 1360508089
MB126 305892343951810560 873 4.400071 qlbaseline 1361765392
MB126 311597377523957761 874 4.400071 qlbaseline 1363125578
MB126 313284406309711872 875 4.400071 qlbaseline 1363527797
MB126 300318722130845696 876 4.400071 qlbaseline 1360436537
MB126 300329438544015360 877 4.400071 qlbaseline 1360439092
MB126 300323910489088000 878 4.400071 qlbaseline 1360437774
MB126 306794412921479169 879 4.400071 qlbaseline 1361980462
MB126 306961111335448576 880 4.400071 qlbaseline 1362020206
MB126 305740250116919296 881 4.400071 qlbaseline 1361729130
MB126 305740308807819264 882 4.400071 qlbaseline 1361729144
MB126 300777457357819904 883 4.400071 qlbaseline 1360545908
MB126 300776316507156480 884 4.400071 qlbaseline 1360545636
MB126 300776329069088768 885 4.400071 qlbaseline 1360545639
MB126 300776333250813953 886 4.400071 qlbaseline 1360545640
MB126 300776429732376577 887 4.400071 qlbaseline 1360545663
MB126 300776433943445504 888 4.400071 qlbaseline 1360545664
MB126 300776459079917570 889 4.400071 qlbaseline 1360545670
MB126 300776593310236672 890 4.400071 qlbaseline 1360545702
MB126 300776677192114176 891 4.400071 qlbaseline 1360545722
MB126 300776882704637953 892 4.400071 qlbaseline 1360545771
MB126 300777079862091777 893 4.400071 qlbaseline 1360545818
MB126 300777419588116480 894 4.400071 qlbaseline 1360545899
MB126 300774441653268480 895 4.400071 qlbaseline 1360545189
MB126 300774454219386880 896 4.400071 qlbaseline 1360545192
MB126 300775171457961985 897 4.400071 qlbaseline 1360545363
MB126 300775909651271680 898 4.400071 qlbaseline 1360545539
MB126 300775955784409088 899 4.400071 qlbaseline 1360545550
MB126 300775980929282049 900 4.400071 qlbaseline 1360545556
MB126 300775997702299648 901 4.400071 qlbaseline 1360545560
MB126 300776001930133506 902 4.400071 qlbaseline 1360545561
MB126 300776022901673984 903 4.400071 qlbaseline 1360545566
MB126 300776052228239361 904 4.400071 qlbaseline 1360545573
MB126 300776056460304385 905 4.400071 qlbaseline 1360545574
MB126 300776064844722177 906 4.400071 qlbaseline 1360545576
MB126 300776064815353857 907 4.400071 qlbaseline 1360545576
MB126 300776069013848066 908 4.400071 qlbaseline 1360545577
MB126 300776073203949568 909 4.400071 qlbaseline 1360545578
MB126 300776081613520896 910 4.400071 qlbaseline 1360545580
MB126 300776094179684354 911 4.400071 qlbaseline 1360545583
MB126 300776102568263682 912 4.400071 qlbaseline 1360545585
MB126 300776106770964480 913 4.400071 qlbaseline 1360545586
MB126 300776131920007169 914 4.400071 qlbaseline 1360545592
MB126 300776136126898179 915 4.400071 qlbaseline 1360545593
MB126 300776136152080384 916 4.400071 qlbaseline 1360545593
MB126 300776144532295680 917 4.400071 qlbaseline 1360545595
MB126 300776144507125760 918 4.400071 qlbaseline 1360545595
MB126 300776148709830657 919 4.400071 qlbaseline 1360545596
MB126 300776157123584001 920 4.400071 qlbaseline 1360545598
MB126 300776157090041856 921 4.400071 qlbaseline 1360545598
MB126 300776165499604992 922 4.400071 qlbaseline 1360545600
MB126 300776178090913792 923 4.400071 qlbaseline 1360545603
MB126 300776182264233984 924 4.400071 qlbaseline 1360545604
MB126 300776199062437888 925 4.400071 qlbaseline 1360545608
MB126 300776220021379073 926 4.400071 qlbaseline 1360545613
MB126 300776224232452096 927 4.400071 qlbaseline 1360545614
MB126 300776261977001985 928 4.400071 qlbaseline 1360545623
MB126 300776266158706688 929 4.400071 qlbaseline 1360545624
MB126 300776274551525376 930 4.400071 qlbaseline 1360545626
MB126 300776274555719680 931 4.400071 qlbaseline 1360545626
MB126 300776278724853761 932 4.400071 qlbaseline 1360545627
MB126 300782284989149184 933 4.400071 qlbaseline 1360547059
MB126 300781001540505601 934 4.400071 qlbaseline 1360546753
MB126 306878538068422657 935 4.400071 qlbaseline 1362000519
MB126 307392797508513792 936 4.400071 qlbaseline 1362123128
MB126 299231139103641600 937 4.400071 qlbaseline 1360177237
MB126 299238399439671296 938 4.400071 qlbaseline 1360178968
MB126 307885271712665600 939 4.400071 qlbaseline 1362240543
MB126 301874179765071872 940 4.400071 qlbaseline 1360807387
MB126 306882237444526080 941 4.400071 qlbaseline 1362001401
MB126 305398720504152064 942 4.400071 qlbaseline 1361647703
MB126 300738152522461184 943 4.400071 qlbaseline 1360536537
MB126 311489953009922048 944 4.400071 qlbaseline 1363099966
MB126 314053213835894784 945 4.400071 qlbaseline 1363711095
MB126 302511445508227072 946 4.400071 qlbaseline 1360959323
MB126 309997502202007553 947 4.400071 qlbaseline 1362744138
MB126 306255386128818176 948 4.400071 qlbaseline 1361851948
MB126 306255629394276352 949 4.400071 qlbaseline 1361852006
MB126 304933379273527296 950 4.400071 qlbaseline 1361536757
MB126 303438382535696385 951 4.400071 qlbaseline 1361180322
MB126 304280561030156288 952 4.400071 qlbaseline 1361381113
MB126 304285787107770369 953 4.400071 qlbaseline 1361382359
MB126 301568633098887168 954 4.400071 qlbaseline 1360734539
MB126 304450916856250368 955 4.400071 qlbaseline 1361421729
MB126 301172812440289281 956 4.400071 qlbaseline 1360640168
MB126 302438925996285953 957 4.400071 qlbaseline 1360942033
MB126 310456828834222081 958 4.400071 qlbaseline 1362853650
MB126 304911187194302464 959 4.400071 qlbaseline 1361531466
MB126 300273000014557187 960 4.400071 qlbaseline 1360425636
MB126 310896169599504384 961 4.400071 qlbaseline 1362958397
MB126 299205205726216192 962 4.400071 qlbaseline 1360171054
MB126 312460154245369856 963 4.400071 qlbaseline 1363331280
MB126 307084776182005760 964 4.400071 qlbaseline 1362049690
MB126 300564277645963264 965 4.400071 qlbaseline 1360495082
MB126 311291398852866049 966 4.400071 qlbaseline 1363052627
MB126 309859937423613953 967 4.400071 qlbaseline 1362711340
MB126 304083869118898176 968 4.400071 qlbaseline 1361334218
MB126 309029763048161281 969 4.400071 qlbaseline 1362513411
MB126 309020355215912960 970 4.400071 qlbaseline 1362511168
MB126 309542831297544192 971 4.400071 qlbaseline 1362635736
MB126 313453168317050880 972 4.400071 qlbaseline 1363568033
MB126 313449078879031298 973 4.400071 qlbaseline 1363567058
MB126 301307097281347584 974 4.400071 qlbaseline 1360672184
MB126 305888552326135808 975 4.400071 qlbaseline 1361764488
MB126 299674955191300096 976 4.400071 qlbaseline 1360283051
MB126 299303268545351680 977 4.400071 qlbaseline 1360194434
MB126 297316103783329792 978 4.400071 qlbaseline 1359720657
MB126 297316724527738882 979 4.400071 qlbaseline 1359720805
MB126 308603353334693888 980 4.400071 qlbaseline 1362411747
MB126 308599733620965377 981 4.400071 qlbaseline 1362410884
MB126 308604955546230784 982 4.400071 qlbaseline 1362412129
MB126 308607245615235072 983 4.400071 qlbaseline 1362412675
MB126 304186365342539776 984 4.400071 qlbaseline 1361358655
MB126 312324892135669761 985 4.400071 qlbaseline 1363299031
MB126 298245028852137985 986 4.400071 qlbaseline 1359942130
MB126 298242067681902593 987 4.400071 qlbaseline 1359941425
MB126 300790367421337601 988 4.400071 qlbaseline 1360548986
MB126 305361881957285888 989 4.400071 qlbaseline 1361638920
MB126 300787121017466880 990 4.400071 qlbaseline 1360548212
MB126 300800630874861568 991 4.400071 qlbaseline 1360551433
MB126 302129357000949760 992 4.400071 qlbaseline 1360868226
MB126 299987946738688000 993 4.400071 qlbaseline 1360357674
MB126 298080930923413504 994 4.400071 qlbaseline 1359903006
MB126 302586599072493568 995 4.400071 qlbaseline 1360977241
MB126 302810394525847552 996 4.400071 qlbaseline 1361030598
MB126 312752543384100864 997 4.400071 qlbaseline 1363400991
MB126 312755806548422656 998 4.400071 qlbaseline 1363401769
MB126 308679211504238592 999 4.400071 qlbaseline 1362429833
MB126 311603694175133696 1000 4.400071 qlbaseline 1363127084
MB127
( "Hagel nomination filibustered" )^5.0 OR ( ( hagel~0 ) nomin~0 filibust~0 )
Reading ../tmp/cache_2013/ebfddf575704b16f9821e60c87314094b3b40b16.
Read 10000 results.
MB127 308745854808883200 1 88.928558 qlbaseline 1362445722
MB127 306463864000753664 2 15.498089 qlbaseline 1361901653
MB127 298875172717486082 3 14.835770 qlbaseline 1360092368
MB127 302085866262777856 4 14.832045 qlbaseline 1360857857
MB127 303199277822390272 5 14.832045 qlbaseline 1361123315
MB127 298624579801317377 6 14.832045 qlbaseline 1360032622
MB127 302176912040677377 7 14.832045 qlbaseline 1360879564
MB127 302369086669729793 8 14.828302 qlbaseline 1360925382
MB127 301892596928749568 9 14.828302 qlbaseline 1360811778
MB127 302191470461460480 10 14.821426 qlbaseline 1360883035
MB127 302282818208268289 11 14.821426 qlbaseline 1360904814
MB127 306467164951568384 12 14.821426 qlbaseline 1361902440
MB127 302414984930021377 13 14.815592 qlbaseline 1360936325
MB127 302181890658545664 14 14.815592 qlbaseline 1360880751
MB127 302176882667974657 15 14.815592 qlbaseline 1360879557
MB127 302194259686195200 16 14.806624 qlbaseline 1360883700
MB127 301806999572709376 17 14.806624 qlbaseline 1360791370
MB127 298570955641475072 18 14.806624 qlbaseline 1360019837
MB127 302556555264540673 19 14.806624 qlbaseline 1360970078
